time_s,u_iso_1_m,f_iso_1_N,u_iso_2_m,f_iso_2_N,u_iso_3_m,f_iso_3_N
7.34,0.00042612444251218873,5921.971381527456,0.0005762294796595919,6460.198222029939,0.0004261244425121885,5921.971381527457
7.3500000000000005,0.0009423093212172951,6507.393934403658,0.0011198803304690661,7003.871329633269,0.0009423093212172952,6507.393934403659
7.36,0.001419847822174287,6990.8891850779555,0.001624651410669891,7449.173761262493,0.0014198478221742873,6990.889185077956
7.37,0.0018077409988691135,7347.2716575054965,0.0020374431610921317,7776.407068030197,0.0018077409988691137,7347.271657505497
7.38,0.0020744738067442836,7575.856336190047,0.002325344082510922,7987.682011555241,0.0020744738067442836,7575.856336190048
7.390000000000001,0.002225535917616255,7700.157977465612,0.0024936256623167797,8105.584604415036,0.0022255359176162545,7700.157977465612
7.4,0.002290392094659739,7752.583988860762,0.002572189812027943,8159.430090212469,0.002290392094659738,7752.583988860762
7.41,0.0023037066797692548,7763.307098452713,0.0025962394246467077,8175.801111642806,0.0023037066797692543,7763.307098452714
7.42,0.0022978650687472063,7751.623876408616,0.0025983034764557327,8177.20532621577,0.002297865068747206,7751.623876408617
7.43,0.002299636719647673,7753.0562311103695,0.0026060112482165295,8182.437606187661,0.002299636719647672,7753.0562311103695
7.44,0.002325448223076463,7773.7759848719525,0.002636736196383507,8203.114063831354,0.002325448223076463,7773.775984871954
7.45,0.002378222040157474,7815.526624486953,0.0026933765215874203,8240.626128471336,0.0023782220401574743,7815.5266244869545
7.46,0.0024432813752090906,7866.079650663592,0.002761039212781821,8284.591391452888,0.0024432813752090906,7866.079650663593
7.47,0.002484655898301574,7897.8611616590215,0.0028030221367129665,8311.548043933297,0.0024846558983015743,7897.861161659023
7.48,0.0024524095336537002,7833.368432363273,0.002768356157599647,8242.216085706657,0.002452409533653702,7833.368432363278
7.49,0.0023073997490235575,7543.348863102989,0.002617060722570933,7939.625215649228,0.0023073997490235575,7543.34886310299
7.5,0.0020452784456655893,7019.106256387052,0.002344738698174106,7394.981166855575,0.0020452784456655745,7019.106256387024
7.51,0.0017014263896536399,6331.402144363153,0.001987840751480943,6681.185273469249,0.001701426389653616,6331.402144363106
7.5200000000000005,0.0013329484896758925,5594.446344407657,0.0016051569120924506,5915.817594692265,0.0013329484896758377,5594.44634440755
7.53,0.0009940371401481038,4916.6236453520805,0.001252491861486393,5210.48749348015,0.0009940371401480743,4916.623645352023
7.54,0.0007193337748014762,4367.216914658826,0.0009655637671022888,4636.63130471194,0.0007193337748014784,4367.216914658831
7.55,0.0005174315752532433,3963.41251556236,0.0007533180434300167,4212.139857367397,0.0005174315752532213,3963.4125155623165
7.5600000000000005,0.0003777193272725287,3683.988019600931,0.0006049610403803688,3915.4258512681,0.0003777193272724799,3683.988019600834
7.57,0.0002811791984059221,3490.9077618677175,0.0005010519780196512,3707.607726546665,0.0002811791984058778,3490.90776186763
7.58,0.00020948265697386025,3347.5146790035933,0.0004228393594128316,3551.1824893330263,0.00020948265697383556,3347.5146790035456
7.59,0.00016175566902102657,3252.060703097926,0.0003695291798498494,3444.5621302070617,0.00016175566902099588,3252.060703097866
7.6000000000000005,0.0001616638475523703,3251.8770601606134,0.000365610452496973,3436.724675501309,0.00016166384755235706,3251.8770601605884
7.61,0.00023215263394720683,3376.1713256829603,0.0004347911161400666,3557.1054818547195,0.00023215263394720445,3376.1713256829544
7.62,0.0003722633407189376,3618.5600428402563,0.0005761591331563423,3798.1990742787693,0.0003722633407189375,3618.5600428402545
7.63,0.0005622515556807485,3938.25945069534,0.0007694479047004688,4118.315091552582,0.0005622515556807488,3938.259450695339
7.640000000000001,0.0007793973357679581,4291.392504681579,0.000991241298519608,4472.590542775453,0.0007793973357679581,4291.3925046815775
7.65,0.0010030838038362921,4641.644389518153,0.0012202309157521168,4823.988471670683,0.0010030838038362921,4641.644389518151
7.66,0.0012071418157340115,4949.587198503882,0.0014293273083646994,5132.585539057063,0.001207141815734012,4949.587198503881
7.67,0.0013669018427166328,5183.4431995235855,0.001592935396741354,5366.4105421654995,0.001366901842716633,5183.443199523585
7.68,0.001480752844146126,5346.376364479192,0.001709173343132363,5528.641499055842,0.0014807528441461264,5346.376364479191
7.69,0.0015763052619771779,5480.486110900207,0.0018062232329669166,5661.367804838984,0.0015763052619771785,5480.486110900206
7.7,0.0016956040671375736,5643.818722613288,0.0019271308827878608,5822.506955892139,0.0016956040671375738,5643.818722613286
7.71,0.001873506065007306,5878.322897942556,0.002107587808728391,6053.719064332784,0.0018735060650073062,5878.322897942554
7.72,0.002119516742709873,6185.532400188005,0.002357264046789096,6356.169877123824,0.002119516742709873,6185.5324001880035
7.73,0.002412866544654111,6528.137237980582,0.002654778578503766,6692.478214389335,0.002412866544654111,6528.137237980581
7.74,0.0027215917099540398,6863.235421824865,0.002967397443849809,7020.20188144741,0.00272159170995404,6863.235421824865
7.75,0.003022426234049768,7166.489974731643,0.0032714989122163206,7315.7234596577555,0.003022426234049768,7166.489974731642
7.76,0.003298604172268974,7426.061911212936,0.003550234709331399,7567.902355687089,0.003298604172268974,7426.061911212935
7.7700000000000005,0.0035315430765922124,7632.11125908606,0.0037849271807068163,7767.525333867274,0.003531543076592213,7632.11125908606
7.78,0.0037030280935622015,7777.0267159528385,0.00395729514038911,7907.500101738439,0.003703028093562202,7777.026715952839
7.79,0.00380428512573706,7860.274707244067,0.004058716912185896,7987.60684354413,0.00380428512573706,7860.274707244067
7.8,0.0038350501762101363,7885.354540728632,0.004089175915502387,8011.461898931757,0.003835050176210136,7885.354540728632
7.8100000000000005,0.003793836616168999,7802.927420646357,0.00404700808084801,7927.126229623003,0.003793836616168999,7802.927420646359
7.82,0.003671653914556397,7558.5620174211535,0.003922410746951716,7677.931561830415,0.003671653914556399,7558.562017421158
7.83,0.0034515856401388352,7118.42546858603,0.0036974212432504703,7227.952554427924,0.003451585640138818,7118.425468585996
7.84,0.00311745323775278,6450.160663813919,0.003354927002490871,6542.964072908724,0.0031174532377527243,6450.160663813809
7.8500000000000005,0.002664943522147808,5545.1412326039745,0.0028899627642990262,5613.0355965250355,0.0026649435221477247,5545.14123260381
7.86,0.0021058769888884147,4427.008166085187,0.0023141224784255033,4461.3550247779895,0.002105876988888383,4427.0081660851265
7.87,0.001469981787839473,3155.2177639873044,0.0016574540452601123,3148.0181584472075,0.001469981787839585,3155.21776398753
7.88,0.0008010482262981811,1817.3506409047206,0.0009645824858544091,1762.2750396358012,0.0008010482262982452,1817.3506409048505
7.890000000000001,0.0001394399694461077,494.13412720057397,0.00027675732127563737,386.62471047825767,0.0001394399694460048,494.13412720036985
7.9,-0.00048487457955286874,-748.0624907290074,-0.0003754242732254782,-907.3507160057472,-0.0004848745795529499,-748.0624907291658
7.91,-0.0010402206346145873,-1824.1608955191293,-0.000959402293149605,-2029.3498640390142,-0.0010402206346146017,-1824.1608955191575
7.92,-0.0014981124177968607,-2678.3139077809524,-0.0014454370690101558,-2922.458603373535,-0.0014981124177968635,-2678.3139077809587
7.930000000000001,-0.0018553272223880007,-3318.9087557550683,-0.0018295056112207365,-3596.3853937512476,-0.0018553272223880012,-3318.9087557550706
7.94,-0.0021313609764113486,-3796.3628079146924,-0.00213089039251877,-4103.14012609575,-0.0021313609764113486,-3796.362807914694
7.95,-0.002344808383269823,-4154.216040012886,-0.0023679304055764174,-4487.070786570072,-0.002344808383269823,-4154.216040012887
7.96,-0.0025024545802007606,-4412.024313856882,-0.002546822280643209,-4768.133489735997,-0.0025024545802007606,-4412.024313856882
7.97,-0.0026003222990919356,-4569.49558662426,-0.002662732732080552,-4946.502482056418,-0.0026003222990919356,-4569.49558662426
7.98,-0.0026311147942362006,-4618.781818318857,-0.0027075111568508324,-5014.842462951641,-0.0026311147942362006,-4618.781818318857
7.99,-0.0025982154017980476,-4552.9830334425515,-0.0026840170343991766,-4967.854218048329,-0.002598215401798048,-4552.983033442553
8.0,-0.002525191950818734,-4406.936131483924,-0.002616488574183084,-4832.7972976161445,-0.002525191950818731,-4406.936131483919
8.01,-0.0024494006643814,-4255.353558609256,-0.0025438832601871074,-4687.586669624191,-0.0024494006643813963,-4255.353558609249
8.02,-0.0024068006368226824,-4170.153503491821,-0.0025036699877608107,-4607.160124771598,-0.002406800636822681,-4170.153503491819
8.03,-0.0024285325824534246,-4206.429867345661,-0.00252863561228221,-4646.9432749993375,-0.0024285325824534238,-4206.42986734566
8.040000000000001,-0.0025420029421508285,-4392.461053198655,-0.002648028443816795,-4833.269272447564,-0.0025420029421508285,-4392.461053198655
8.05,-0.002762657377152968,-4741.163299679922,-0.002878880836505434,-5178.720479115285,-0.0027626573771529677,-4741.16329967992
8.06,-0.003090244374070585,-5229.372575026609,-0.003221985811594438,-5659.187020970596,-0.003090244374070585,-5229.372575026609
8.07,-0.003513231225373467,-5810.002765949106,-0.003666311673286201,-6226.619547511524,-0.0035132312253734676,-5810.002765949107
8.08,-0.0040134133695012624,-6427.916160433477,-0.004193642202666047,-6825.6600730781665,-0.0040134133695012624,-6427.916160433478
8.09,-0.004570492372125971,-7034.663104957179,-0.004783244999949152,-7408.685364438472,-0.004570492372125971,-7034.66310495718
8.1,-0.005156625533455653,-7589.469122366766,-0.005406268053729114,-7937.157558416087,-0.005156625533455652,-7589.469122366766
8.11,-0.005724661548608763,-8055.845101622115,-0.006013717722357313,-8378.555045640496,-0.005724661548608762,-8055.845101622115
8.120000000000001,-0.006219217670164195,-8412.96326827485,-0.006548047010080363,-8716.18527295324,-0.006219217670164194,-8412.96326827485
8.13,-0.006599872583895318,-8661.23117723359,-0.006967099789247991,-8952.926985626786,-0.006599872583895317,-8661.23117723359
8.14,-0.006839647017557202,-8807.648834974572,-0.007242405640396396,-9097.20713614383,-0.006839647017557202,-8807.648834974572
8.15,-0.0069143432525480865,-8852.309503661158,-0.0073480677498943365,-9150.968510491086,-0.006914343252548087,-8852.30950366116
8.16,-0.00681744732180331,-8658.517642171604,-0.007273836009624161,-9002.505029950735,-0.006817447321803307,-8658.517642171599
8.17,-0.0065756086725197085,-8174.840343604403,-0.007044995105944458,-8544.823222591329,-0.006575608672519674,-8174.840343604332
8.18,-0.006239894887185192,-7503.4127729353695,-0.006714680767474515,-7884.194545651442,-0.0062398948871851415,-7503.412772935268
8.19,-0.005867028249399563,-6757.679497364113,-0.006340726580106502,-7136.286170915417,-0.005867028249399562,-6757.679497364107
8.2,-0.0055018219163459016,-6027.2668312567885,-0.005968811912871671,-6392.456836445754,-0.005501821916345921,-6027.266831256826
8.21,-0.005170258260817405,-5364.139520199795,-0.005625579192534463,-5705.991395771337,-0.005170258260817425,-5364.139520199833
8.22,-0.004881295981422887,-4786.21496141076,-0.005320529724960552,-5095.892460623516,-0.004881295981422928,-4786.21496141084
8.23,-0.004633265475505642,-4290.15394957627,-0.005052574094786178,-4559.981200274768,-0.004633265475505625,-4290.153949576233
8.24,-0.0044271562673336064,-3877.9355332321984,-0.004823658945266108,-4102.150901234629,-0.004427156267333534,-3877.935533232051
8.25,-0.004280115071875,-3583.8531423149852,-0.004652611968324469,-3760.0569473513506,-0.0042801150718749575,-3583.853142314899
8.26,-0.004222299411552393,-3468.2218216697725,-0.004571834688834444,-3598.5023883712997,-0.004222299411552379,-3468.221821669741
8.27,-0.004277985479868407,-3568.0334423690574,-0.004607494176428142,-3662.1273070623165,-0.004277985479868402,-3568.0334423690433
8.28,-0.004455019357273011,-3878.1844616367716,-0.004768849009951701,-3944.0026333766928,-0.00445501935727301,-3878.184461636765
8.290000000000001,-0.00474972340104895,-4373.305842648015,-0.005053297569137274,-4421.0791959158905,-0.004749723401048951,-4373.305842648011
8.3,-0.005148695529918644,-5002.124106299024,-0.005447798980714343,-5042.10008815728,-0.005148695529918645,-5002.124106299023
8.31,-0.005622582625308271,-5687.80184934503,-0.005922574657834736,-5728.015862340665,-0.005622582625308272,-5687.801849345026
8.32,-0.006129565874736144,-6350.418599582515,-0.006434790821819783,-6395.649568166205,-0.006129565874736144,-6350.418599582512
8.33,-0.006624046026162335,-6930.3902648769335,-0.006937564004681802,-6982.578667492712,-0.006624046026162336,-6930.390264876932
8.34,-0.007057815976555604,-7389.931941645031,-0.007381165388141699,-7449.170340503038,-0.007057815976555605,-7389.931941645029
8.35,-0.007392766047436407,-7716.545100585899,-0.007726038847166562,-7782.179101772863,-0.0073927660474364075,-7716.545100585897
8.36,-0.00762142856085697,-7926.761706224572,-0.007963789391868491,-7998.0838565084505,-0.007621428560856969,-7926.761706224567
8.370000000000001,-0.007763172805512075,-8052.273864853219,-0.008113161028365927,-8128.4598467438655,-0.007763172805512074,-8052.273864853214
8.38,-0.007844535075884512,-8122.758061803028,-0.008199961663105966,-8202.467203433329,-0.007844535075884512,-8122.758061803024
8.39,-0.007896138554927963,-8166.839964337351,-0.008254208045418047,-8248.039567177782,-0.007896138554927965,-8166.839964337349
8.4,-0.007955370675345649,-8216.629104317399,-0.00831309440102285,-8296.720164498682,-0.00795537067534565,-8216.629104317397
8.41,-0.008052133103228954,-8295.852723245349,-0.008406468533824731,-8371.968308442909,-0.008052133103228954,-8295.852723245343
8.42,-0.008196034848522759,-8409.15260846282,-0.008543804679627417,-8478.574869220136,-0.008196034848522759,-8409.152608462813
8.43,-0.008377569519831365,-8545.190733688074,-0.008715501971363749,-8605.747243509733,-0.008377569519831365,-8545.190733688072
8.44,-0.008568899688633436,-8681.253985827218,-0.008893696986682185,-8731.429493953892,-0.008568899688633436,-8681.253985827214
8.45,-0.008730331131977999,-8791.044675792644,-0.009038889654799076,-8829.793805008529,-0.008730331131978,-8791.044675792644
8.46,-0.00883668514598596,-8861.256440776337,-0.0091268636221094,-8887.94056072729,-0.008836685145985962,-8861.256440776335
8.47,-0.008891499786463546,-8896.887276525016,-0.009162878658596135,-8911.503138842329,-0.008891499786463548,-8896.887276525016
8.48,-0.008905284001164132,-8905.812258001226,-0.00915930288937456,-8904.351600399177,-0.008905284001164134,-8905.812258001224
8.49,-0.00887781076444052,-8850.865784554,-0.00911751761901329,-8820.78105967664,-0.008877810764440509,-8850.865784553973
8.5,-0.008801565051176536,-8698.374358026032,-0.009029940706059333,-8645.627233768722,-0.008801565051176526,-8698.374358026007
8.51,-0.008667626075476349,-8430.496406625658,-0.008886735021483176,-8359.21586461641,-0.008667626075476338,-8430.496406625633
8.52,-0.008472103090612252,-8039.450436897465,-0.008683849355176847,-7953.444532003751,-0.008472103090612191,-8039.4504368973385
8.53,-0.008217846128288362,-7530.936512249685,-0.008424027351288547,-7433.800524227153,-0.008217846128288287,-7530.93651224953
8.540000000000001,-0.007907982038613105,-6911.208332899171,-0.008110037951479555,-6805.821724609168,-0.007907982038613044,-6911.208332899045
8.55,-0.00753943115038825,-6174.10655644946,-0.007738005699373389,-6061.757220396836,-0.007539431150388216,-6174.106556449387
